id,tweet,class
665279236421324800,"RT @qatada_92: فرسان ولاية صلاح الدين
لاتكفي التغريدات
ولا المجلدات
بالتعبير عن بطولاتهم ولا كراماتهم
سبحان الله 
قوم يعشقون الموت في سبيل الله",1
665549934649868288,@asd1410 @dzdzdz32111 @hino38 @kasimf روح ودور واجمع,1
555618520164470784,RT @FreeFalasteen: Firebombs and pigs heads thrown into mosques as anti-Muslim attacks increase after Paris shootings http://t.co/9TXzz3Kwji,1
665226208779632640,#democracy #Westbrooks #hypocrite #Russia #mainstream #media #CNN #bbcqt  https://t.co/zmAQUTafz8,1
663114746875486208,Who are you more close with?,1
709841312615370752,RT @eselim268: Vallahi bu Allah svt bizlere ikramidir ganimet biiznillah rabbim islam devletine yeni fetihler nasib etsin insallah https://t.co/LANyNjUzd3,1
553595697967423490,ربي إغفر لي ولوالدي وللمؤمنين والمؤمنات الأحياء منهم والأموات   http://t.co/8N66wh5yFH,1
719143510486736897,"RT @J_Latkia_N: #عاجل 
#جبهة_النصرة | تحرير #برج_البيضاء في #جبل_التركمان  
#اللاذقية",1
563061463427067906,@mediaLIESalways that torture details public this time again any issues bring your whole crew see what 1 Kashmiri CAN DO mugs 2/2,1
663046345662578688,@Just_BStranger Ameen,1
665374165491392514,LOL! The murtadeen have started the wheel https://t.co/jwB5UH0CWc,1
571632353061150721,@Lieadar_1599 شكراً لك اخي الكريم ووفقك الله,1
712641171189673984,RT @syamilaJASMlN: Penghancuran kendaraan Hummer & mobil militer pasukan Irak di Jabal Makhool sebelah barat laut dari Baiji. https://t.co/wgtc3JTk04,1
563450071833141250,@_antiwish_ @somali_abu did u blocked another Akh Abu ?,1
788583342933409792,"RT @muslim3un: ""Dhikr (Remembrance) of Allāh whips Shaytān,hurts and tortures him like the whipping of rods.""

Ibn al-Qayyim رحمه الله 
بدائع الفوائد ٢\٢٥٦",1
561866427804971008,"FOLLOW AND SPREAD:

@AustraliAbu
@munthir555
@IvanMohamedIS 
@abu_halif",1
810818354965598208,@PlsDontGetRude get a blanket,1
555212023059869697,"RT @inghuimass: #الدعم_الاخوي_المتبادل
#الدعم_رغم_انوفهم
👇👇
الأصــايل
@J0o_0ory",1
569184354183749632,"RT @Truth_Haqq1: We have not forgotten our brother #ShamiWitness, taken hostage by the pagans. May Allah (swt) hasten his release. #IS http://t.co/C2wf5cb7Xb",1
554936927762141184,"RT @ShamiAnalyst: Homs province:

“Hadd punishment carried out on a spy & a murtad (apostate)”

https://t.co/GgBvUOIJ1P http://t.co/7GrrsjUVjo",1
570480775839272960,@UmmUssamah11 Can he see Arabic subtitles lol,1
563429587108241409,"RT @el_turkii1: @abdiwaahid 
Spread my new Account akhi
Jazak Allahu kheyr",1
553227419331862531,"RT @islamforever17: Paris attack, 12 men died#Barbaric, Gaza under fire 4000 civilians massacred...act of self defence. How can we achieve peace in unjust world",1
665720094819905536,RT @didyouknowmedia: France is the founding nation of the Crusades & and the first Crusader nation in history. #ParisAttacks https://t.co/v3gfFJvZAt,1
752901697018658817,"@VeilleurV Avec JAN surement, mais avec l EI, c est de l intox, un de leurs dirigeants a été reçu (non officiel) à Washington !",1
553945013076627456,BREAKING: Just confirmed that indeed car bombs have exploded in #Masqaan & many killed! Hasbuna Allah! #Aleppo,1
571821125463908353,"RT @BenjaminNorton: The US military just ""abuses"" Afghan prisoners? 
The correct word is ""torture,"" @NYTimes. 
http://t.co/Ix5LeGqWCh http://t.co/p8kIYSuI31",1
665361818139889664,"RT @NikoRea_: we dont fight to die 
we FIGHT TO LIVEEEE !!!",1
562940982761906176,"Q&A: Developments in #Yemen and Salman bin Abdul Aziz Assumes the Rule in #Saudi

Question:
There are interesting... http://t.co/rA9qgHgtbe",1
665382483832258561,"@umm_nusaybah_5 all that's on havens & earth belong to him even we belong to him & our property is his
So you are right :)",1
665873861922058241,"RT @Conflicts: VIDEO: First moments gunfire is heard during a rock concert in Paris at Bataclan concert hall - @IsraelHatzolah

https://t.co/z2I9k59tx7",1
552227358695247873,"It almost bursts up with fury. Every time a group is cast therein, its keeper will ask: ""Did no warner come to you?"" [67:8]",1
571781001065709570,"@mohib_ayubi @iraqnow9 Inshallah brother may the army of Haq defeat the army of ""Batel"" falsehood,may Allah Subhanu aid us with victory.",1
753928707044028416,"Banyak bertebaran hastag #Prayfornice dari media anshar. Pahami ya gaes, itu cuma satir, sarkasm, nyindir...

Udah gitu aja.",1
562212765746872320,"RT @HASSS7AD: هؤلاء الذين تغنى بيهم الظواهري والجولاني !
واعتبرهم هم اهل المشورة وواصفهم بالامة !!

 http://t.co/vK0x3KyV26",1
753910426342154240,RT @RT_com: BREAKING: Bomb squad summoned to suspicious truck parked outside Nice https://t.co/36D41lW5i6 https://t.co/o8F9srYwYg #NiceAttack,1
554866434158100480,@Gibboxxx Subhanallah are you muslim?,1
570610547005108225,@iamMeeesh @SaadGIF تفكيرنا واحد 😎,0
562961666552635392,German cabinet okays draft law to prevent jihadist recruitment http://t.co/u57Wj0wUZY #CPVTS,0
791969077489262592,New video message from the #IslamicState #Yemen (ISY): “They Are Striving For Their Souls – Wilayat ‘Adan-Abyan”… https://t.co/Nzv6OqbmNK,0
607420311349231616,Israel launches air strike on Gaza after militant rocket salvo http://t.co/6auN4PlGAK #CPVTS,0
561240704274694144,".
Daeshbags throw rocks at women.
.
Women throw rocks at daeshbags.
.
Dawla Dawlah #Caliphate #IslamicState #Raqqa http://t.co/APynxXUS6e",0
571663232362008576,"RT @ayibeebee: If Allah wants to do good to someone, He afflicts him with trials! Sahih Bukhari

Be Patient... http://t.co/0iekuxSUku",0
665305152497188864,@nighttides ...trying to shift the news attention in Paris now...,0
563412407637118976,"@syrianfalcon11 @AJALive @Mhmoud_syria 

لعنة الله على كل ظالم ..قتل عشرات المدنيين ودمروا مساجد يا ثورجية سورية وتتشفون وفرحانين بعد ?",0
711238127294291970,"Over 100,000 people follow the Pope's Instagram account just a few hours after he opens it https://t.co/fROwlKMd63 https://t.co/ZEuM5GEebk",0
734514763405897728,RT @WSJ: Investigators perplexed over EgyptAir Flight 804 automated warning system https://t.co/o5Lu0dZYX5,0
734090391692189696,#اخبار_مصر_egynews حوار_اليوم يتم تعويض أهالى الضحايا فورًا دون انتظار أى تحقيقات و لا فرق فى قيمة التعويضات طبقًا للجنسية,0
794818799610589184,"القوات العراقية تقتحم ""ناحية العليل"" آخر معقل لـ""داعش"" بجنوب #الم https://t.co/TrBLugwwim via @rudaw_arabic",0
665325330677149696,@pretfles dagelijkse kost. Ik moet maar eens beginnen aan mijn tweede boek ...,0
607414582580264961,"ازدياد عدد سجناء الرأي مع كل هذه الاعتقالات والمحاكمات له دلاله واحده

ان السبب لم يعالج حتى الان

وان الاعتقال والتعسف والسجن ليسوا حلا",0
733643660865208321,"RT @moscow_ghost: #ISIS shows off fighters from #India in #Homs #Syria
@TRACterrorism 
https://t.co/iiX0P3ABGJ
https://t.co/XMv07Ikqak https://t.co/Olj5HNH596",0
710869664440721408,@ockhams bron? Of kraam je gewoon onzin op sociale media voor een like ?,0
731237633351925761,RT @africawriter: https://t.co/cJ1gwzsY3N,0
794494361249677313,"@RNicholsonJr In Obama's words, ""Com on man"".",0
560861639403384832,"@abual9acem @dallicious050 @EjmAlrai @saraewilliams @aamer045 Not a qstn of touger. Diff states have diff policies, some deal others refuse.",0
792680156443860992,@OwenJones84 is this the kind of country that you would like to live in? https://t.co/dTxHeHcHP2,0
792424854867894272,RT @DefenceHQ: As Iraqi+Kurdish Forces continue ops around #Mosul UK teams in Erbil continue training the Peshmerga… https://t.co/EKb6Ra4abs,0
718794859780382723,قولوا ياااااااا رب 🤗,0
665560736781979648,"@chrisklomp deskundige is easy dezer dagen,de media bepaalt dat niet of je ergens ervaring in hebt.",0
720554562818555904,"Volgens de NVA moet ons Belgisch koningshuis er anders gaan uitzien,daarmee bedoelen ze,de onafhankelijk van Vlaanderen is gestart.",0
561240788038729728,اللهم لاتجعل التغريد اكبر همنا,0
607514351763914753,Another HDP observer attacked by AKP members in Urfa Osman Baydemir consoling him at hospital https://t.co/3zLNZT9KWj http://t.co/X0sXnunVaO,0
663703194531442688,Politie: belangrijke IS-strijder gedood in Cairo https://t.co/dBvJyEsiBg via @nrc,0
665869323412475904,"RT @Jake_Hanrahan: As Erdogan hosts G20, Mohammed Rasool sits behind bars without trial for his 80th day today #FreeRasool https://t.co/WrblI50d45",0
731381946086002688,Zorgen om samenwerking #BokoHaram met #IS https://t.co/RbZXFAp8c9,0
792424629717573632,"RT @PireHelo: Kurdish class, East #Kurdistan, 1979. Kurds were free from Iranian tyranni & could educate in kurdish. Lasted a yea… https://t.co/3PyMkvhoI4",0
794941787953647616,"10 Iraqi Forces are killed & some injured from the VBIED Op. on the outskirts of the village #Salahiyyah, South of #Mosul.",0
665946789116305408,".3/ Ibrahim apparently dead, 1 of the suicide bombers. A manhunt for Salah, said to be logistics man of attacks. Fate of 3rd Bilal unclear.",0
665188125325582336,RT @xn49r: من الأشياء اللي ممكن أدفع فيها فلوس ولا أندم http://t.co/eVUTf9M5AR,0
794902292151603200,"TRAC Incident Report: #Mosul Offensive with #IslamicState Attacks on Shirqat, South of Mosul… https://t.co/5gnrHomzl9",0
563351110992138240,Gaza militants condemn Egypt's branding of Hamas as terror group http://t.co/lNWGs5E4TV #CPVTS,0
732845033766977536,"Sponsor an Orphan this #Ramadan, %100 of your Donation will go to Orphans
Donate today at:
https://t.co/0q9JWdetrZ … https://t.co/rEJTHaiLRp",0
711968282983710721,"وزير خارجية قطر: إننا نتطلع إلى النتائج التي ستصدر عن هذا المؤتمر

 #منتدى_الجزيرة https://t.co/Cydv1nj9EI",0
665289068541014016,De explosie is te horen tijdens de voetbalwedstrijd Frankrijk Duitsland #paris  https://t.co/3sSXWMtmuQ,0
795237834722594816,RT @AP: BREAKING: U.S.-backed Kurdish-led Syrian force announces start of campaign to retake Islamic State group's capital of Raqqa,0
561528665561763840,@Dawlat_Islam6 Content has been removed..,0
711811645614338048,.@BarackObama is the first US president in 88 years to visit #Cuba. This is his visit so far. https://t.co/wzOkMLORh1,0
565159549674344448,Russia's Putin says hopes next round of Syria talks will bring resolution http://t.co/Wf1OeL0IXv #CPVTS,0
667061746889310208,Okay watvoor broeders waar zijn ze? Inshaa allah https://t.co/4XbZ0PKwT8,0
792054549771059200,RT @aleeharissi: #FF to AFP colleagues in #Beirut and #Baghdad  @sarahussein @GebeilyM @Layalarahal @MoussRana @Roba_H - @ammar_afp @wgdunlop @mojobaghdad,0
663755214718115842,@readDanwrite any year :-),0
711146574399852544,@CDIMI landen of mensen moeten geen kopie worden van elkaar vind ik.,0
565480087584518145,RT @DailyNewsEgypt: Canadian PM calls for Mohamed Fahmy’s immediate release - http://t.co/58oc7HocC4 http://t.co/WzjGDYNJwe,0
561897149487538176,@Anaminona thanks.,0
663842492094259200,"When I told them they are denigrating themselves by working for this maffia, they just said they don't have a choice ...",0
733367668984680448,"Wow, now this is interesting. https://t.co/sPMvFJDxPT",0
